Name,Faculty,Document,Year,Link Detail Title
Asep Rusyana,FMIPA,Model goal programming untuk menentukan kombinasi kuantitas pangan: kasus asrama mahasiswa TPB IPB [tesis],2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&citation_for_view=mybDPWAAAAAJ:HDshCWvjkbEC
Asep Rusyana,FMIPA,The lasso binary logistic regression method for selecting variables that affect the recovery of Covid-19 patients in China,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&citation_for_view=mybDPWAAAAAJ:GnPB-g6toBAC
Asep Rusyana,FMIPA,"Factors affecting adolescent nutritional status in Banda Aceh, Indonesia",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&citation_for_view=mybDPWAAAAAJ:JV2RwH3_ST0C
Asep Rusyana,FMIPA,Analisis Biplot untuk Mengetahui Kebutuhan terhadap Lulusan Program Studi Statistika,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&citation_for_view=mybDPWAAAAAJ:hC7cP41nSMkC
Asep Rusyana,FMIPA,A generalized linear mixed model for understanding determinant factors of student's interest in pursuing bachelor's degree at Universitas Syiah Kuala,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:ns9cj8rnVeAC
Asep Rusyana,FMIPA,Binary logistic regression for identification of high school student interest in Banda Aceh city in continuing study at Universitas Syiah Kuala,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:NMxIlDl6LWMC
Asep Rusyana,FMIPA,"Comparison of GLM, GLMM and HGLM in Identifying Factors that Influence the District or City Poverty Level in Aceh Province",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:YFjsv_pBGBYC
Asep Rusyana,FMIPA,Application of the stochastic transition matrix as a prediction pattern for the occurrence of disasters in Aceh province in 2017-2021,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:blknAaTinKkC
Asep Rusyana,FMIPA,Application of Clustering and VARIMA for Rainfall Prediction,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:maZDTaKrznsC
Asep Rusyana,FMIPA,Analisis Korespondensi Pada Korban Kecelakaan Lalu Lintas Berdasarkan Provinsi di Indonesia,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:bEWYMUwI8FkC
Asep Rusyana,FMIPA,"Forecasting Rainfall Using Transfer Function in Aceh Province, Indonesia",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:4JMBOYKVnBMC
Asep Rusyana,FMIPA,Forecasting the number of visitors of Aceh state museum using decomposition method,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:R3hNpaxXUhUC
Asep Rusyana,FMIPA,Description of the supporting factors of final project in Mathematics and Natural Sciences Faculty of Syiah Kuala University with multiple correspondence analysis,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:qUcmZB5y_30C
Asep Rusyana,FMIPA,Analisis komponen utama dan analisis gerombol untuk mengelompokan kabupaten/kota berdasarkan perubahan tingkat kesejahteraan rakyat di Provinsi Aceh: laporan hasil penelitian …,2012,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:9yKSN-GCB0IC
Asep Rusyana,FMIPA,Linear Programming and Sensitivity Analysis for Optimizing Nutrient Sufficiency,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:mB3voiENLucC
Asep Rusyana,FMIPA,GENETICS ALGORITHM FOR GETTING OPTIMUM RESULT ON GOAL PROGRAMMING CASE,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:O3NaXMp0MMsC
Asep Rusyana,FMIPA,SPREADSHEET AND ITERATION DEAD TIMES OF 2-ALKANONES HOMOLOGUES SERIES ELUTED BY ACETONITRILE/WATER IN REVERSED PHASE HIGH-PERFORMANCE LIQUID CHROMATOGRAPHY,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:BqipwSGYUEgC
Asep Rusyana,FMIPA,"2016 12th International Conference on Mathematics, Statistics, and Their Applications (ICMSA), Banda Aceh, Indonesia",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=mybDPWAAAAAJ&cstart=20&pagesize=80&citation_for_view=mybDPWAAAAAJ:TQgYirikUcIC
Evi Ramadhani,FMIPA,Model of Spread of Infectious Disease.,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:qjMakFHDy7sC
Evi Ramadhani,FMIPA,CORRESPONDENCE ANAL IN SABANG TO,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:9yKSN-GCB0IC
Evi Ramadhani,FMIPA,Pengontrolan Proses Industri Dengan Menggunakan Diagram Kendali T2 Hotelling,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:IjCSPb-OGe4C
Evi Ramadhani,FMIPA,"Analisis Perbandingan Tanggung Jawab Sosial Mahasiswa Statistika Dengan Metode Regresi Logistik Ordinal (Studi kasus: mahasiswa statistika tahun angkatan 2013-2016, FMIPA …",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:2osOgNQ5qMEC
Evi Ramadhani,FMIPA,Mixed Integer Program for Tackling Process Control Demand in The Capacitated Open Vehicle Routing Problems,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:UeHWp8X0CEIC
Evi Ramadhani,FMIPA,"Assessing Students’ Interest in Cooperatives: The Case of Syiah Kuala University, Indonesia",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:u-x6o8ySG0sC
Evi Ramadhani,FMIPA,"Department of Mathematics, Universitas Negeri Medan, North Sumatera, Indonesia 2Department of Public Health, Faculty of Sports and Health, Universitas Negeri Gorontalo …",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:zYLM7Y9cAGgC
Evi Ramadhani,FMIPA,Controlling Industrial Processes Using Multivariate Exponential Weighted Moving Average (Mewma),,/citations?view_op=view_citation&hl=en&oe=ASCII&user=YTqRwSEAAAAJ&citation_for_view=YTqRwSEAAAAJ:d1gkVwhDpl0C
Hizir,FMIPA,Acceptance of a COVID-19 Vaccine in Southeast Asia: A Cross-Sectional Study in Indonesia,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:P5F9QuxV20EC
Hizir,FMIPA,"Integrated Model for Earthquake Risk Assessment using Neural Network and Analytic Hierarchy Process: Aceh Province, Indonesia",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:NaGl4SEjCO4C
Hizir,FMIPA,The Use of Nano-Silicon Carbide and Nickel as Catalyst in Magnesium Hydrides (MgH2) for Hydrogen Storage Material Application,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:nb7KW1ujOQ8C
Hizir,FMIPA,"Prevalence, Comorbidity and Predictors of Post-traumatic Stress Disorder, Depression, and Anxiety in Adolescents following an Earthquake",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:GnPB-g6toBAC
Hizir,FMIPA,Econometric and Fuzzy Modelling of Indonesian Money Demand,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:u-x6o8ySG0sC
Hizir,FMIPA,Prevalence of Depression and Anxiety among College Students Living in a Disaster-Prone Region,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:HoB7MX3m0LUC
Hizir,FMIPA,The Application of Fuzzy Clustering to Satellite Images Data,2007,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:qjMakFHDy7sC
Hizir,FMIPA,Willingness-to-pay for a COVID-19 Vaccine and its Associated Determinants in Indonesia,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:_B80troHkn4C
Hizir,FMIPA,The Use of Silica from Beach Sand as Catalyst in Magnesium based Hydrides for Hydrogen Storage Materials,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:hC7cP41nSMkC
Hizir,FMIPA,Spatial Statistic Analysis of Earthquakes in Aceh Province Year 1921-2014: Cluster Seismicity,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:ULOm3_A8WrAC
Hizir,FMIPA,Peningkatan Kemampuan Pemahaman dan Pemecahan Masalah Matematis Siswa Sekolah Menengah Atas dengan Model Pembelajaran Kooperatif Tipe Team Assisted Individualization,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:-f6ydRqryjwC
Hizir,FMIPA,Analyzing XploRe Download Profiles with Intelligent Miner,2001,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:u5HHmVD_uO8C
Hizir,FMIPA,Comparative Study on the Removal of COD from POME by Electrocoagulation and Electro-Fenton Methods: Process Optimization,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:ns9cj8rnVeAC
Hizir,FMIPA,Seismic Hazard and Risk Assessment: a Review of State-of-the-Art Traditional and GIS Models,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:pqnbT2bcN3wC
Hizir,FMIPA,Knowledge Management Practices in Disaster Management: Systematic Review,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:PELIpwtuRlgC
Hizir,FMIPA,Lessons Learned from Two Villages in the Tsunami Most Affected Area of Banda Aceh City; a Review of the Housing Reconstruction and the Current State of Village Development,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:hqOjcs7Dif8C
Hizir,FMIPA,Exposure to Traumatic Events and PTSD in a Postconflict and Disaster-Prone Area,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:7PzlFSSx8tAC
Hizir,FMIPA,"Earthquake Hazard and Risk Assessment using Machine Learning Approaches at Palu, Indonesia",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:XiVPGOgt02cC
Hizir,FMIPA,"DNA Barcoding of Commercially Important Reef Fishes in Weh Island, Aceh, Indonesia",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:vRqMK49ujn8C
Hizir,FMIPA,Perceived Risk of Being Infected with SARS-CoV-2: A Perspective from Indonesia,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&citation_for_view=xdC7yEUAAAAJ:Mojj43d5GZwC
Hizir,FMIPA,"Healthcare Providers’ Perception of the Referral System in Maternal Care Facilities in Aceh, Indonesia: a Cross-Sectional Study",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:g5m5HwL7SMYC
Hizir,FMIPA,"Does motivation mediate the effects of employee staff empowerment, talent, working environment, and career development on staff performance?",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:rO6llkc54NcC
Hizir,FMIPA,"Quality of Life, Depression, and Anxiety of Patients Undergoing Hemodialysis: Significant Role of Acceptance of the Illness",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:zA6iFVUQeVQC
Hizir,FMIPA,Using Peer Education to Improve Diabetes Management and Outcomes in a Low-Income Setting: a Randomized Controlled Trial,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:lSLTfruPkqcC
Hizir,FMIPA,"The Composition of Reef-Associated Fishes in Ulee Lheue Breakwater Banda Aceh, Aceh Indonesia",2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:k_IJM867U9cC
Hizir,FMIPA,Forecasting Household Electricity Consumption in the Province of Aceh using Combination Time Series Model,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:QIV2ME_5wuYC
Hizir,FMIPA,"Econometric and Fuzzy Modelling of Indonesian Money Demand. Δ in: Pavel Cizek, Wolfgang H., and Rafal W. Statistical Tools For Finance and Insurance",2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:tKAzc9rXhukC
Hizir,FMIPA,Online Prediction of Berlin Single-Family House Prices,2003,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:2osOgNQ5qMEC
Hizir,FMIPA,MD* ReX: Linking XploRe to Standard Spreadsheet Applications,2002,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:WF5omc3nYNoC
Hizir,FMIPA,"The Composition and Abundance of Reef Fish (Family Chaetodontidae) in Aceh Besar Waters, Aceh, Indonesia",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:2P1L_qKh6hAC
Hizir,FMIPA,"Integrated model for earthquake risk assessment using neural network and analytic hierarchy process: Aceh province, Indonesia. Geosci Front 11: 613–634",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:_Re3VWB3Y0AC
Hizir,FMIPA,Applying fuzzy multiple-attribute decision making based on set-pair analysis with triangular fuzzy number for decent homes distribution problem,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:hMod-77fHWUC
Hizir,FMIPA,Pendugaan Selang Kepercayaan Persentil Bootstrap Nonparametrik untuk Parameter Regresi,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:YOwf2qJgpHMC
Hizir,FMIPA,Classification and Regression Trees,2000,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:IjCSPb-OGe4C
Hizir,FMIPA,Tax Revenue and Inflation Rate Predictions in Banda Aceh using Vector Error Correction Model (VECM),2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:dhFuZR0502QC
Hizir,FMIPA,Comparison of palm oil mill effluent electrocoagulation by using Fe-Fe and Al-Al electrodes: Box-Behnken design,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:LPZeul_q3PIC
Hizir,FMIPA,Pendidikan Kesehatan Terhadap Peningkatan Pengetahuan Keluarga Penderita Skizofrenia dengan Perilaku Kekerasan,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:sSrBHYA8nusC
Hizir,FMIPA,"The Diversity of Marine Macro-invertebrates in Aceh Besar Waters, Aceh, Indonesia",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:35N4QoGY0k4C
Hizir,FMIPA,Numerical Study of the Interval Wave Behaviour in the Vertical Ocean Slice Model,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:vV6vV6tmYwMC
Hizir,FMIPA,Dynamic interdependence of the Indonesian rupiah with the ASEAN and the world largest forex markets,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:HDshCWvjkbEC
Hizir,FMIPA,"The Relationship of Perceived Value, Service Quality, Brand Trust, and Brand Loyalty: A Literature Review",2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:L8Ckcad2t8MC
Hizir,FMIPA,Double Bootstrap Control Chart for Monitoring Sukuk Volatility at Bursa Malaysia,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:IWHjjKOFINEC
Hizir,FMIPA,Meningkatkan Kreativitas Matematik dan Kepercayaan Diri Siswa melalui Pembelajaran Humanistik Berbasis Pendidikan Matematika Realistik,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:4fKUyHm3Qg0C
Hizir,FMIPA,"Between a Rock and a Hard Place: Rugged Terrain Features and Human Disturbance affect Behaviour and Habitat Use of Sumatran Elephants in Aceh, Sumatra, Indonesia",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:ye4kPcJQO24C
Hizir,FMIPA,"Identifying the Variation in Utilization Density Estimators and Home Ranges of Elephant Clans in Aceh, Sumatra, Indonesia",2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:JoZmwDi-zQgC
Hizir,FMIPA,An Extended MABAC Method Based on Triangular Fuzzy Neutrosophic Numbers for Multiple-Criteria Group Decision Making Problems,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:WA5NYHcadZ8C
Hizir,FMIPA,"The Composition of Coral Reefs in Ulee Lheue Breakwater, Banda Aceh, Aceh, Indonesia",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:70eg2SAEIzsC
Hizir,FMIPA,Potential Effect of PISA Equivalent Questions Using the Context of Aceh Traditional Houses,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:RYcK_YlVTxYC
Hizir,FMIPA,Analysis of the Relationship between World Oil Price and Exchange Rate on Agricultural Commodity Prices in Indonesia,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:fQNAKQ3IYiAC
Hizir,FMIPA,Students’ Ability to Convert a Situation into a Mathematical Model or Diagram using Problem Solving Approach,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:eMMeJKvmdy0C
Hizir,FMIPA,The Application of R and ArcGIS Software as a Learning Media to Estimate the Return Period of the Destructive Earthquake in Aceh Areas using Maximum Likelihood Method,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:isC4tDSrTZIC
Hizir,FMIPA,"Selection for the Best ETS (Error, Trend, Seasonal) Model to Forecast Weather in the Aceh Besar District",2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:VOx2b1Wkg3QC
Hizir,FMIPA,Structure analysis of tax revenue and inflation rate in Banda Aceh using vector error correction model with multiple alpha,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:4DMP91E08xMC
Hizir,FMIPA,Interactive statistics learning with RWikiStat,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:MXK_kJrjxJIC
Hizir,FMIPA,"Cluster Analysis, 2000",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:dQ2og3OwTAUC
Hizir,FMIPA,"The comparison of k-modes clustering and ROCK clustering to the poverty indicator in Samadua Subdistrict, South Aceh",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:1yQoGdGgb4wC
Hizir,FMIPA,"PMTOH Arts Culture Activities Can Reduce Trends of Drug used by High School Students in Banda Aceh, Indonesia",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:SdhP9T11ey4C
Hizir,FMIPA,City Resilience Towards Coastal Hazards: An Integrated Bottom-Up and Top-Down Assessment,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:dTyEYWd-f8wC
Hizir,FMIPA,Penerapan Pendekatan SAVI Dan Pendekatan Realistik dalam Meningkatkan Kemampuan Komunikasi Matematis Siswa SMP,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:W5xh706n7nkC
Hizir,FMIPA,Determination of Brand Loyalty in Telecommunication Industry: a Literatur Review,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:7T2F9Uy0os0C
Hizir,FMIPA,Determination of Brand Loyalty in Telecommunication Industry: a Literatur Review,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:yD5IFk8b50cC
Hizir,FMIPA,The Efficiency of Manufacturing Sector: Empirical Evidence From Aceh Province Indonesia,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=xdC7yEUAAAAJ&cstart=20&pagesize=80&citation_for_view=xdC7yEUAAAAJ:9ZlFYXVOiuMC
